Landkreis;Gemeinde;Ortsteil;Haltestelle;Haltestelle_lang;HalteBeschreibung;globaleID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Neuenbürg;Neuenbürg (Enzkreis);Neuenbürg Süd;Neuenbürg Süd;;de:08236:1491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Niefern-Öschelbronn;Niefern;Niefern;Niefern;;de:08236:2890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Ötisheim;Ötisheim;Ötisheim;Ötisheim;;de:08236:2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Remchingen;Remchingen;Remchingen / Wilferd.-Singen;Remchingen / Wilferd.-Singen;;de:08236:1794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Klinikum Bahnhof;Freiburg Klinikum Bahnhof;;de:08311:6509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Herdern Bahnhof;Freiburg Herdern Bahnhof;;de:08311:6510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Landwasser;Freiburg Landwasser;;de:08311:6511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Zähringen Bahnhof;Freiburg Zähringen Bahnhof;;de:08311:6512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Littenweiler Bahnhof;Freiburg Littenweiler Bahnhof;;de:08311:6540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Wiehre Bahnhof;Freiburg Wiehre Bahnhof;;de:08311:6541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;St. Georgen (Frbg.);St. Georgen Bahnhof;St. Georgen (Frbg) Bahnhof;;de:08311:6589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freiburg im Breisgau;Freiburg im Breisgau;Freiburg im Breisgau;Messe/Universität;Freiburg Messe/Universität;;de:08311:6707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Alpirsbach;Alpirsbach;Bahnhof;Alpirsbach Bahnhof;;de:08237:3801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Baiersbronn;Bahnhof;Baiersbronn Bahnhof;;de:08237:1201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Baiersbronn;Schulzentrum;Baiersbronn Schulzentrum;;de:08237:1202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Friedrichstal(b FDS);Bahnübergang;Friedrichstal Bahnübergang;;de:08237:1221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Heselbach (Württ);Bahnhof Hesselbach;Heselbach Bahnhof;;de:08237:1403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Huzenbach;Bahnhof;Huzenbach Bahnhof;;de:08237:1421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Schwarzenberg (Murg);Bahnhof;Schwarzenberg (Murg) Bahnhof;;de:08237:1431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Schönmünzach;Bahnhof;Schönmünzach Bahnhof;;de:08237:1502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Klosterreichenbach;Bahnhof;Klosterreichenbach Bahnhof;;de:08237:9600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Baiersbronn;Röt;Röt Bahnhof;Röt Bahnhof;;de:08237:9601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Dornstetten;Dornstetten (Württ);Bahnhalt;Dornstetten Bahnhalt;;de:08237:4001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Eutingen im Gäu;Eutingen im Gäu;Bahnhof;Eutingen im Gäu Bahnhof;;de:08237:7965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Eutingen im Gäu;Eyach im Gäu;Bahnhof;Eyach Bahnhof;;de:08237:8031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Freudenstadt;Freudenstadt;Stadtbahnhof;FDS Stadtbahnhof;;de:08237:1002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Freudenstadt;Freudenstadt;Hauptbahnhof;FDS Hbf.;;de:08237:1050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Freudenstadt;Freudenstadt;Schulzentrum/Panoramabad (Bahn;FDS Schulz./Panoramabad (Bahn);;de:08237:32983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Horb am Neckar;Bittelbronn (Horb);Bahnübergang;Bittelbronn Bahnübergang;;de:08237:4322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Horb am Neckar;Horb a Neckar;Bahnhof/ZOB;Horb Bahnhof/ZOB;;de:08237:5001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Horb am Neckar;Mühlen (b Horb);Mühlen Bahnhof;Mühlen Bahnhof;;de:08237:5212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Horb am Neckar;Mühringen;Bahnhof;Mühringen Bahnhof;;de:08237:8022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Loßburg;Loßburg-Rodt;Bahnhof;Loßburg-Rodt Bahnhof;;de:08237:9602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freudenstadt;Schopfloch;Schopfloch (b Freud);Bahnhof;Schopfloch Bahnhof;;de:08237:9604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Bellheim;Bellheim;Am Mühlbuckel;Bellheim Am Mühlbuckel;;de:07334:1746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Bellheim;Bellheim;Bahnhof;Bellheim Bahnhof;;de:07334:32660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Germersheim;Germersheim;Süd / Nolte;Germersheim Süd / Nolte;;de:07334:1747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Germersheim;Germersheim;Mitte / Rhein;Germersheim Mitte / Rhein;;de:07334:1748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Germersheim;Germersheim;Germersheim;Germersheim;;de:07334:32637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Germersheim;Sondernheim;Sondernheim;Sondernheim;;de:07334:35002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Hagenbach;Hagenbach (Rhein);Bahnhof;Hagenbach Bahnhof;;de:07334:1725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Jockgrim;Jockgrim;Bahnhof;Jockgrim Bahnhof;;de:07334:35004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Kandel;Kandel (Pfalz);Bahnhof;Kandel Bahnhof;;de:07334:32490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Lingenfeld;Lingenfeld;Bahnhof Lingenfeld;Lingenfeld Bahnhof;;de:07334:35001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Rheinzabern;Rheinzabern;Alte Römerstraße;;;de:07334:1743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Rheinzabern;Rheinzabern;Rappengasse;;;de:07334:1744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Rheinzabern;Rheinzabern;Bahnhof;Rheinzabern Bahnhof;;de:07334:35003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Rülzheim;Rülzheim;Freizeitzentrum;;;de:07334:1745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Rülzheim;Rülzheim;Bahnhof;Rülzheim Bahnhof;;de:07334:32451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Steinweiler;Steinweiler (Pfalz);Bahnhof;Steinweiler Bahnhof;;de:07334:33058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Winden;Winden (Pfalz);Winden (Pfalz);Winden (Pfalz);;de:07334:35000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Alte Bahnmeisterei;Wörth (Rhein) Alte Bahnmeisterei;;de:07334:1714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Maximiliansau;Eisenbahnstraße;Maximiliansau Eisenbahnstraße;;de:07334:1721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Maximiliansau;West;Maximiliansau West;;de:07334:1723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Wörth (Rhein);Wörth (Rhein);;de:07334:1731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Bienwaldhalle;Wörth (Rhein) Bienwaldhalle;;de:07334:1734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Bürgerpark;Wörth (Rhein) Bürgerpark;;de:07334:1735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Rathaus;Wörth (Rhein) Rathaus;;de:07334:1736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Badepark;Wörth (Rhein) Badepark;;de:07334:1738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Badallee;Wörth (Rhein) Badallee;;de:07334:1739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Mozartstraße;Wörth Mozartstraße;;de:07334:1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Zügelstraße;Wörth (Rhein) Zügelstraße;;de:07334:1741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Schaidt;Bahnhof;Schaidt Bahnhof;;de:07334:35005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Wörth am Rhein;Wörth (Rhein);Badepark Abstellgleise;Wörth Badepark Abstellgleise;;de:07334:41018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germersheim;Zeiskam;Zeiskam;Bahnhof;Zeiskam Bahnhof;;de:07334:32441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Göppingen;Bad Boll;Bad Boll;Kurhaus;Boll Kurhaus;;de:08117:2110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Aletshausen;Haupeltshofen;Bahnhof Haupeltshofen;Haupeltshofen;;de:09774:2932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Aletshausen;Aletshausen;Bahnhof;;;de:09774:2933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Burgau;Burgau (Schwab);Bahnhof;;;de:09774:2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Dürrlauingen;Mindelaltheim;Bahnhof Mindelaltheim;Mindelaltheim;;de:09774:2731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Ellzee;Ellzee;Bahnhof;;;de:09774:2938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Günzburg;Günzburg;Bahnhof;;;de:09774:2600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Günzburg;Wasserburg (Günz);Bahnhof Wasserburg;Wasserburg (Günz);;de:09774:2940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Ichenhausen;Ichenhausen;Bahnhof;;;de:09774:2678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Ichenhausen;Hochwang (Kr Günzbg);Bahnhof Hochwang;Hochwang;;de:09774:2939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Jettingen-Scheppach;Jettingen (Kr Günzb);Bahnhof;;;de:09774:2748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Jettingen-Scheppach;Freihalden;Bahnhof Freihalden;Freihalden;;de:09774:2818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Kötz;Kleinkötz;Bahnhof Kleinkötz;Kleinkötz;;de:09774:2720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Krumbach (Schwaben);Krumbach (Schwab);Bahnhof;;;de:09774:2730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Krumbach (Schwaben);Niederraunau;Bahnhof Niederraunau;Niederraunau;;de:09774:2934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Krumbach (Schwaben);Krumbach (Schwab);Bahnhof Krumbach Schule;Krumbach (Schwab) Schule;;de:09774:2935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Krumbach (Schwaben);Billenhausen;Bahnhof Billenhausen;Billenhausen;;de:09774:2936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Krumbach (Schwaben);Hirschfelden (Kr GZ);Bahnhof Hirschfelden;Hirschfelden;;de:09774:2937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Leipheim;Leipheim;Bahnhof;;;de:09774:2942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Neuburg a.d.Kammel;Neuburg a.d.Kammel;Bahnhof;;;de:09774:3050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Günzburg;Offingen;Offingen (Donau);Bahnhof;;;de:09774:2779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Handschuhsheim;Hans-Thoma-Platz;Handschuhsheim, H.-Thoma-Pl.;;de:08221:1136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Heidelberg;Bismarckplatz;Heidelberg, Bismarckplatz;;de:08221:1146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Heidelberg;Hauptbahnhof;Heidelberg, Hauptbahnhof;;de:08221:1160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Heidelberg;Altstadt;Heidelberg, Altstadt;;de:08221:1166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Kirchheim (HD);Kirchheim/Rohrbach, Bf;Kirchheim/Rohrbach, Bf;;de:08221:1203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Schlierbach (HD);Orthopädische Klinik;Schlierbach, Orthopädische Kl.;;de:08221:1284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Schlierbach (HD);Bahnhof;Schlierbach-Ziegelhausen, Bhf;;de:08221:1287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Wieblingen;Mitte;Wieblingen, Mitte;;de:08221:1302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidelberg;Heidelberg;Heidelberg;Weststadt/Südstadt;Heidelberg, Weststadt/Südstadt;;de:08221:1457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Gerstetten;Gerstetten;Bahnhof;Gerstetten Bahnhof;;de:08135:1095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Gerstetten;Gussenstadt;Bahnhof;Gussenstadt Bahnhof;;de:08135:1144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Giengen a.d.Brenz;Giengen (Brenz);Bahnhof;Giengen (Brenz) Bahnhof;;de:08135:1193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Heidenheim a.d.Brenz;Heidenheim (Brenz);Bahnhof;Heidenheim Bahnhof;;de:08135:600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Heidenheim a.d.Brenz;Heidenheim (Brenz);Voithwerk;Heidenheim Voithwerk;;de:08135:610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Heidenheim a.d.Brenz;Mergelstetten;Bahnhof;Mergelstetten Bahnhof;;de:08135:620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Heidenheim a.d.Brenz;Schnaitheim;Bahnhof;Schnaitheim Bahnhof;;de:08135:630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Herbrechtingen;Herbrechtingen;Bahnhof;Herbrechtingen Bahnhof;;de:08135:1339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Hermaringen;Hermaringen;Bahnhof;Hermaringen Bahnhof;;de:08135:1394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Königsbronn;Itzelberg;Bahnhof;Itzelberg Bahnhof;;de:08135:1417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Königsbronn;Königsbronn (Württ);Bahnhof;Königsbronn Bahnhof;;de:08135:1426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Niederstotzingen;Niederstotzingen;Bahnhof;Niederstotzingen Bahnhof;;de:08135:1524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Sontheim a.d.Brenz;Bergenweiler;Bahnhof;Bergenweiler Bahnhof;;de:08135:1561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heidenheim;Sontheim a.d.Brenz;Sontheim (Brenz);Bahnhof;Sontheim (Brenz) Bahnhof;;de:08135:1579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Friedrichshall;Kochendorf;Kochendorf Bahnhof;Bad Fr'hall-Kochendorf Bahnhof;;de:08125:1120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Friedrichshall;Bad Friedrichshall;Bahnhof Bad Fr'hall-Jagstfeld;Bad Friedrichshall-Jagstfeld B;;de:08125:519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Friedrichshall;Untergriesheim;Bahnhof Untergriesheim;Bad Fr'hall-Untergriesheim Bhf;;de:08125:890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Rappenau;Bad Rappenau;Kurpark;Bad Rappenau Kurpark;;de:08125:1630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Rappenau;Bad Rappenau;Bahnhof;Bad Rappenau Bahnhof;;de:08125:4615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Rappenau;Babstadt;Bahnhof Babstadt;B.-R.-Babstadt Bahnhof;;de:08125:6232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Rappenau;Grombach;Bahnhof;Grombach Bahnhof;;de:08125:9200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Wimpfen;Bad Wimpfen;Bahnhof;Bad Wimpfen Bahnhof;;de:08125:2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Bad Wimpfen;Hohenstadt (HN);Hohenstadt Bahnhof;Bad Wimpfen-Hohenstadt Bahnhof;;de:08125:5606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Ellhofen;Ellhofen (Württ);Bahnhof;Ellhofen Bahnhof;;de:08125:2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Eppingen;Eppingen;West;Eppingen West;;de:08125:1110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Eppingen;Eppingen;Bahnhof;Eppingen Bahnhof;;de:08125:5404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Eppingen;Elsenz;Rathaus;Eppingen-Elsenz Rathaus;;de:08125:665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Eppingen;Richen (b Eppingen);Richen;Richen Bahnhof;;de:08125:667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Gemmingen;Gemmingen;Bahnhof;Gemmingen Bahnhof;;de:08125:3900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Gemmingen;Stebbach;Bft Stebbach;Bft Stebbach;;de:08125:41000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Gemmingen;Gemmingen;West;Gemmingen West;;de:08125:4405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Gundelsheim;Gundelsheim (Neckar);Bahnhof;Gundelsheim Bahnhof;;de:08125:4569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Ittlingen;Ittlingen;Ittlingen;Ittlingen;;de:08125:668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Lauffen am Neckar;Lauffen (Neckar);Bahnhof;Lauffen (Neckar) Bahnhof;;de:08125:1438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Leingarten;Leingarten;Bahnhof Leingarten;Leingarten Bahnhof;;de:08125:7401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Leingarten;Leingarten;Mitte;Leingarten Mitte;;de:08125:7403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Leingarten;Leingarten;West;Leingarten West;;de:08125:7404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Leingarten;Leingarten;Ost;Leingarten Ost;;de:08125:8402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Möckmühl;Züttlingen;Bahnhof Züttlingen;Züttlingen Bahnhof;;de:08125:1909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Möckmühl;Möckmühl;Bahnhof;Möckmühl Bahnhof;;de:08125:912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Neckarsulm;Neckarsulm;Bahnhof;Neckarsulm Bahnhof;;de:08125:620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Neudenau;Neudenau;Bahnhof Neudenau;Neudenau Bahnhof;;de:08125:1904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Neudenau;Siglingen;Bahnhof Siglingen;Siglingen Bahnhof;;de:08125:1907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Neudenau;Herbolzheim (Jagst);Mitte;Herbolzheim (Jagst) Mitte;;de:08125:904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Nordheim;Nordheim (Neckar);Bahnhof;Nordheim Bahnhof;;de:08125:8155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Obersulm;Eschenau (Obersulm);Bahnhof;Eschenau Bahnhof;;de:08125:1023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Obersulm;Sülzbach;Bahnhof;Sülzbach Bahnhof;;de:08125:2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Obersulm;Willsbach;Willsbach;Willsbach;;de:08125:2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Obersulm;Affaltrach;Bahnhof;Affaltrach Bahnhof;;de:08125:2032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Offenau;Offenau;Bahnhof;Offenau Bahnhof;;de:08125:4557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Roigheim;Roigheim;Roigheim;Roigheim;;de:08125:1913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Schwaigern;Stetten am Heuchelb;Bahnhof Stetten;Stetten am Heuchelberg Bahnhof;;de:08125:1700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Schwaigern;Schwaigern (Württ);West;Schwaigern West;;de:08125:1705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Schwaigern;Schwaigern (Württ);Ost;Schwaigern Ost;;de:08125:4391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Schwaigern;Schwaigern (Württ);Bahnhof;Schwaigern (Württ) Bahnhof;;de:08125:693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Siegelsbach;Siegelsbach;Bahnhof Siegelsbach;Siegelsbach Bahnhof;;de:08125:5617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Land);Weinsberg;Weinsberg;Bahnhof;Weinsberg Bahnhof;;de:08125:4344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Heilbronn;Hbf Bahnhofsvorplatz;Heilbronn Hbf Bahnhofsvorplatz;;de:08121:1114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Heilbronn;Harmonie (Stadtbahn);Heilbronn Harmonie (Stadtbahn);;de:08121:1123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Heilbronn;Neckarturm;Heilbronn Neckarturm;;de:08121:137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Heilbronn;Pfühlpark;Heilbronn Pfühlpark;;de:08121:173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Böckingen;Berufsschulzentrum;Böckingen Berufsschulzentrum;;de:08121:2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Böckingen;West;Böckingen West;;de:08121:2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Heilbronn;Hauptbahnhof;Heilbronn Hauptbahnhof;;de:08121:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heilbronn (Stadt);Heilbronn;Heilbronn;Friedensplatz;Heilbronn Friedensplatz;;de:08121:3032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
